dataset,horizon,outer_fold,model_seed,target_units,physical_minutes,source_run,source_hash,protocol_hash,new_batch_unit,role,n,groups,zero_targets,negative_targets,adjacent_equal_targets,minimum,maximum,posthoc_cleaning_or_clipping
bdg2,3,0,45,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a01df018f0e3df3c16a5d0d46c92429a88d394456a5f36fdc1cf6767927748fc,True,calibration,34532,10,46,0,7066,0.0,1487.017,False
bdg2,3,0,45,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a01df018f0e3df3c16a5d0d46c92429a88d394456a5f36fdc1cf6767927748fc,True,test,34422,10,3369,0,6358,0.0,1336.095,False
bdg2,6,0,45,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,7f7805c629899db19ecf43df4c987ee240fc9a5fb5f32ad3b1fb5a327d85c72e,True,calibration,34524,10,46,0,7075,0.0,1487.017,False
bdg2,6,0,45,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,7f7805c629899db19ecf43df4c987ee240fc9a5fb5f32ad3b1fb5a327d85c72e,True,test,34416,10,3369,0,6355,0.0,1336.095,False
bdg2,1,1,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b4c8f84edfa9f84a127a158bf6f9ea63e695153635fc2894c0b9f7043dead668,True,calibration,26002,10,74,0,2212,0.0,1309.0,False
bdg2,1,1,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b4c8f84edfa9f84a127a158bf6f9ea63e695153635fc2894c0b9f7043dead668,True,test,34532,10,46,0,7058,0.0,1487.017,False
bdg2,3,1,46,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d06ea67024449995488f201755c086a541264e7ca380e9acc0ba5ccb25e1345f,True,calibration,25992,10,74,0,2208,0.0,1309.0,False
bdg2,3,1,46,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d06ea67024449995488f201755c086a541264e7ca380e9acc0ba5ccb25e1345f,True,test,34536,10,46,0,7062,0.0,1487.017,False
bdg2,6,1,46,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0c8610996943f9845703a12913ae3f70162f1a02ab2acd5dbd27dc6202197adb,True,calibration,25982,10,74,0,2202,0.0,1309.0,False
bdg2,6,1,46,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,0c8610996943f9845703a12913ae3f70162f1a02ab2acd5dbd27dc6202197adb,True,test,34542,10,46,0,7069,0.0,1487.017,False
bdg2,1,0,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9fb4b1a6d38adf5accdf782307fb105436a5c66bf2f7c65471cb745055a5d0a1,True,calibration,34534,10,46,0,7060,0.0,1487.017,False
bdg2,1,0,46,kWh per hour,60,smart_building_conformal/outputs/matched_forecasting005/bdg2_h1_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9fb4b1a6d38adf5accdf782307fb105436a5c66bf2f7c65471cb745055a5d0a1,True,test,34426,10,3369,0,6361,0.0,1336.095,False
bdg2,3,0,46,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b26600fcaebd0b9dfcc5750144af7396366970ce39f8810113aef70eeda0d16a,True,calibration,34532,10,46,0,7066,0.0,1487.017,False
bdg2,3,0,46,kWh per hour,180,smart_building_conformal/outputs/matched_forecasting005/bdg2_h3_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b26600fcaebd0b9dfcc5750144af7396366970ce39f8810113aef70eeda0d16a,True,test,34422,10,3369,0,6358,0.0,1336.095,False
bdg2,6,0,46,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,72a129edf79b45a6bae14d94d6e79308ac3c097daf78ee9f39bb77dea6468ab3,True,calibration,34524,10,46,0,7075,0.0,1487.017,False
bdg2,6,0,46,kWh per hour,360,smart_building_conformal/outputs/matched_forecasting005/bdg2_h6_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,72a129edf79b45a6bae14d94d6e79308ac3c097daf78ee9f39bb77dea6468ab3,True,test,34416,10,3369,0,6355,0.0,1336.095,False
pleia,1,1,42,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,070314c42733d41fe1041b378179b17dfc49591072a8ba6daf548e6687c9b5e0,True,calibration,7430,1,0,0,1277,23.5,33.4,False
pleia,1,1,42,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,070314c42733d41fe1041b378179b17dfc49591072a8ba6daf548e6687c9b5e0,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,3,1,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c142ceff9c3ec1cd16d4991c382f3bcf1e0e9cd35a875fc17560b2454c2b4adb,True,calibration,7429,1,0,0,1277,23.5,33.4,False
pleia,3,1,42,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c142ceff9c3ec1cd16d4991c382f3bcf1e0e9cd35a875fc17560b2454c2b4adb,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,6,1,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,4eab396c855866544fbd05d0a7e98ac6e2edbe77d1a5c77a913314fb3ddefd7b,True,calibration,7428,1,0,0,1278,23.5,33.4,False
pleia,6,1,42,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,4eab396c855866544fbd05d0a7e98ac6e2edbe77d1a5c77a913314fb3ddefd7b,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,1,1,43,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,71f1f81054fc50bcc6b284f1a66ee091abbe146eb905dc8bd253e423ad03d1af,True,calibration,7430,1,0,0,1277,23.5,33.4,False
pleia,1,1,43,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,71f1f81054fc50bcc6b284f1a66ee091abbe146eb905dc8bd253e423ad03d1af,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,3,1,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,18365638b4cd953a61df0b84be3c4ca087476c0ac52377d1c699439a7840c313,True,calibration,7429,1,0,0,1277,23.5,33.4,False
pleia,3,1,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,18365638b4cd953a61df0b84be3c4ca087476c0ac52377d1c699439a7840c313,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,6,1,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f335303cd67ebd77e5b9a6ffee0a7cfc2a3a6d3a2c9957e4e48d4752f5763d14,True,calibration,7428,1,0,0,1278,23.5,33.4,False
pleia,6,1,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,f335303cd67ebd77e5b9a6ffee0a7cfc2a3a6d3a2c9957e4e48d4752f5763d14,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,1,0,43,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e024beedb3e47acec3ed1e18d27b32ccb908bae668b3ce2e23bd25efc91aa74c,True,calibration,9907,1,0,0,2247,21.8,33.5,False
pleia,1,0,43,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e024beedb3e47acec3ed1e18d27b32ccb908bae668b3ce2e23bd25efc91aa74c,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,3,0,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,True,calibration,9906,1,0,0,2247,21.8,33.5,False
pleia,3,0,43,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,abf2d1f07c8927e4b2599a16b2c6b800e1e7cc64daf774a4db3122a3c294c4c1,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,6,0,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,True,calibration,9904,1,0,0,2246,21.8,33.5,False
pleia,6,0,43,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s43_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,3e05e91101aab0b4be6f8b674c084befef8ba8731f5d4235a0c5cd8d2b64b4e0,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,1,1,44,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b702b6c063bb2e57e709c411183b181930718030a31f6b5d81bea8f19cbf7b28,True,calibration,7430,1,0,0,1277,23.5,33.4,False
pleia,1,1,44,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,b702b6c063bb2e57e709c411183b181930718030a31f6b5d81bea8f19cbf7b28,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,3,1,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9f50933f55f0c6130c29d5c8ea9657d0b75bfbe0fc6a7adbc6e556390d3572d3,True,calibration,7429,1,0,0,1277,23.5,33.4,False
pleia,3,1,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9f50933f55f0c6130c29d5c8ea9657d0b75bfbe0fc6a7adbc6e556390d3572d3,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,6,1,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8fddf9c9d50cf7d69e5ef493fd88bca7c8e0b7a04efb85229c6dac3caa73d797,True,calibration,7428,1,0,0,1278,23.5,33.4,False
pleia,6,1,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,8fddf9c9d50cf7d69e5ef493fd88bca7c8e0b7a04efb85229c6dac3caa73d797,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,1,0,44,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bd246eaf91d9bb8fa50a2a51b43149f1a248f229cb8a3c98512f0d65c88e0780,True,calibration,9907,1,0,0,2247,21.8,33.5,False
pleia,1,0,44,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bd246eaf91d9bb8fa50a2a51b43149f1a248f229cb8a3c98512f0d65c88e0780,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,3,0,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5157d4ace6e8209da439a9aeff6ac4d90f705640176a0994c4174211bc46856d,True,calibration,9906,1,0,0,2247,21.8,33.5,False
pleia,3,0,44,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,5157d4ace6e8209da439a9aeff6ac4d90f705640176a0994c4174211bc46856d,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,6,0,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,981973c5694d84c3a65d3f087a4f7cdb282e5ab268dd42b434723010c7a8938a,True,calibration,9904,1,0,0,2246,21.8,33.5,False
pleia,6,0,44,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s44_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,981973c5694d84c3a65d3f087a4f7cdb282e5ab268dd42b434723010c7a8938a,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,1,1,45,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,7288ab4c1b56f3c354af49e1970560e45d148cc2b3f3d2e7f20f2e3eb9b5de08,True,calibration,7430,1,0,0,1277,23.5,33.4,False
pleia,1,1,45,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,7288ab4c1b56f3c354af49e1970560e45d148cc2b3f3d2e7f20f2e3eb9b5de08,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,3,1,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e854081ada0b61621c32002845a0ba5eb9c0620a748d6db0f27bf8e6a2cf6f20,True,calibration,7429,1,0,0,1277,23.5,33.4,False
pleia,3,1,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,e854081ada0b61621c32002845a0ba5eb9c0620a748d6db0f27bf8e6a2cf6f20,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,6,1,45,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c4ea10f25e69a28240768efd813e6a648c897afbfb9ce3c3addb5eb5850a7326,True,calibration,7428,1,0,0,1278,23.5,33.4,False
pleia,6,1,45,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c4ea10f25e69a28240768efd813e6a648c897afbfb9ce3c3addb5eb5850a7326,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,1,0,45,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,295dc3b4f4677caf8120a7897d372204b9891b20b6791bfa1f3dcffa0f542124,True,calibration,9907,1,0,0,2247,21.8,33.5,False
pleia,1,0,45,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,295dc3b4f4677caf8120a7897d372204b9891b20b6791bfa1f3dcffa0f542124,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,3,0,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a949e734171edbc2f5fb63b001840d4eced532c555c8b3738305dcc84344b02b,True,calibration,9906,1,0,0,2247,21.8,33.5,False
pleia,3,0,45,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,a949e734171edbc2f5fb63b001840d4eced532c555c8b3738305dcc84344b02b,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,6,0,45,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,97257302a16e0437e5478b4a57629dc907c44415717566930b5006e11a8f127f,True,calibration,9904,1,0,0,2246,21.8,33.5,False
pleia,6,0,45,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s45_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,97257302a16e0437e5478b4a57629dc907c44415717566930b5006e11a8f127f,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,1,1,46,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bb118658f965949d94cdcfa94f21c6327ff63e4667d013585a52ca1e61e50469,True,calibration,7430,1,0,0,1277,23.5,33.4,False
pleia,1,1,46,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,bb118658f965949d94cdcfa94f21c6327ff63e4667d013585a52ca1e61e50469,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,3,1,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d0b240176a9e9d7aa8bce3eeb5b07ecd0b6cc410fe141df2b30a8c30595496ce,True,calibration,7429,1,0,0,1277,23.5,33.4,False
pleia,3,1,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,d0b240176a9e9d7aa8bce3eeb5b07ecd0b6cc410fe141df2b30a8c30595496ce,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,6,1,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,56be416e4bab8faa97c5c37dbcad4cc2955131dce4edd05f65f71ab110d4bd31,True,calibration,7428,1,0,0,1278,23.5,33.4,False
pleia,6,1,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f1_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,56be416e4bab8faa97c5c37dbcad4cc2955131dce4edd05f65f71ab110d4bd31,True,test,9907,1,0,0,2248,21.8,33.5,False
pleia,1,0,46,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,44d8b40815e2e902524ac0f6b5beda40e04d865fc48b89abb1c495ab59c0560e,True,calibration,9907,1,0,0,2247,21.8,33.5,False
pleia,1,0,46,degrees C,10,smart_building_conformal/outputs/matched_forecasting005/pleia_h1_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,44d8b40815e2e902524ac0f6b5beda40e04d865fc48b89abb1c495ab59c0560e,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,3,0,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9edab1a1c4603373a6f120ec34cde7a6e1ba28afcbeda86d4c2d789875f7f006,True,calibration,9906,1,0,0,2247,21.8,33.5,False
pleia,3,0,46,degrees C,30,smart_building_conformal/outputs/matched_forecasting005/pleia_h3_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,9edab1a1c4603373a6f120ec34cde7a6e1ba28afcbeda86d4c2d789875f7f006,True,test,9907,1,0,0,2620,15.4,29.3,False
pleia,6,0,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c1c44d2ead5845f043974610f7749b3c8f066206d2666d8f7631438284eba851,True,calibration,9904,1,0,0,2246,21.8,33.5,False
pleia,6,0,46,degrees C,60,smart_building_conformal/outputs/matched_forecasting005/pleia_h6_f0_s46_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,c1c44d2ead5845f043974610f7749b3c8f066206d2666d8f7631438284eba851,True,test,9907,1,0,0,2620,15.4,29.3,False
