priority,dataset,horizon,outer_fold,model_seed,models,argv,output,command_exists,prerequisite,learned_fit_invocations,scenario_low_model_seconds,scenario_high_model_seconds,estimate_basis,fit_n,original_priority,updated_low_model_seconds,updated_high_model_seconds
141,bdg2,1,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f2_s46_v1""]",outputs/matched_forecasting005/bdg2_h1_f2_s46_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,194.50869074857175,1783.8405648910984,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",51664,142,194.50869074857175,2224.4950975885904
142,bdg2,3,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f2_s46_v1""]",outputs/matched_forecasting005/bdg2_h3_f2_s46_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,194.39574438897014,1782.8047330362917,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",51634,143,194.39574438897014,2223.2033886050103
143,bdg2,6,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f2_s46_v1""]",outputs/matched_forecasting005/bdg2_h6_f2_s46_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,194.20750045630083,1781.078346611614,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",51584,144,194.20750045630083,2221.0505402990443
144,bdg2,1,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f1_s46_v1""]",outputs/matched_forecasting005/bdg2_h1_f1_s46_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,292.4633035523875,2682.183004836449,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",77682,145,292.4633035523876,3344.7512420810785
145,bdg2,3,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f1_s46_v1""]",outputs/matched_forecasting005/bdg2_h3_f1_s46_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,292.3127084062521,2680.801895696707,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",77642,146,292.31270840625206,3343.028963436306
146,bdg2,6,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f1_s46_v1""]",outputs/matched_forecasting005/bdg2_h6_f1_s46_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,292.1244644735828,2679.075509272029,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",77592,147,292.12446447358275,3340.8761151303397
147,bdg2,1,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h1_f0_s46_v1""]",outputs/matched_forecasting005/bdg2_h1_f0_s46_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,390.3576782977492,3579.973001125903,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",103684,148,390.35767829774915,4464.318475115659
148,bdg2,3,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h3_f0_s46_v1""]",outputs/matched_forecasting005/bdg2_h3_f0_s46_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,390.2070831516137,3578.5918919861606,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",103644,149,390.20708315161374,4462.596196470886
149,bdg2,6,0,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""bdg2"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/bdg2_h6_f0_s46_v1""]",outputs/matched_forecasting005/bdg2_h6_f0_s46_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,390.0188392189444,3576.8655055614827,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",103594,150,390.0188392189444,4460.44334816492
150,pleia,1,2,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s42_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s42_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.93856703201996,513.0129899572612,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14858,151,55.938567032019954,639.7404026008686
151,pleia,3,2,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s42_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s42_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.9272723960598,512.9094067717805,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14855,152,55.9272723960598,639.6112317025106
152,pleia,6,2,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s42_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s42_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.90844800279286,512.7367681293127,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14850,153,55.908448002792866,639.395946871914
153,pleia,1,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s42_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s42_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,83.91538030533671,769.5885403928788,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",22289,154,83.91538030533671,959.6967178335415
154,pleia,3,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s42_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s42_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,83.90032079072316,769.4504294789047,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",22285,155,83.90032079072317,959.5244899690642
155,pleia,6,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s42_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s42_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,83.88149639745623,769.2777908364369,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",22280,156,83.88149639745623,959.3092051384676
156,pleia,1,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s43_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s43_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.93856703201996,513.0129899572612,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14858,157,55.938567032019954,639.7404026008686
157,pleia,3,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s43_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s43_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.9272723960598,512.9094067717805,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14855,158,55.9272723960598,639.6112317025106
158,pleia,6,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s43_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s43_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.90844800279286,512.7367681293127,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14850,159,55.908448002792866,639.395946871914
159,pleia,1,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s43_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s43_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,83.91538030533671,769.5885403928788,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",22289,160,83.91538030533671,959.6967178335415
160,pleia,3,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s43_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s43_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,83.90032079072316,769.4504294789047,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",22285,161,83.90032079072317,959.5244899690642
161,pleia,6,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s43_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s43_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,83.88149639745623,769.2777908364369,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",22280,162,83.88149639745623,959.3092051384676
162,pleia,1,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f0_s43_v1""]",outputs/matched_forecasting005/pleia_h1_f0_s43_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,111.88842870000008,1026.129563100003,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",29719,163,111.88842870000008,1279.609976100095
163,pleia,3,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f0_s43_v1""]",outputs/matched_forecasting005/pleia_h3_f0_s43_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,111.87336918538652,1025.9914521860287,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",29715,164,111.87336918538654,1279.4377482356176
164,pleia,6,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f0_s43_v1""]",outputs/matched_forecasting005/pleia_h6_f0_s43_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,111.8545447921196,1025.818813543561,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",29710,165,111.8545447921196,1279.2224634050212
165,pleia,1,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s44_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s44_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.93856703201996,513.0129899572612,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14858,166,55.938567032019954,639.7404026008686
166,pleia,3,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s44_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s44_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.9272723960598,512.9094067717805,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14855,167,55.9272723960598,639.6112317025106
167,pleia,6,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s44_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s44_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.90844800279286,512.7367681293127,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14850,168,55.908448002792866,639.395946871914
168,pleia,1,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s44_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s44_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,83.91538030533671,769.5885403928788,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",22289,169,83.91538030533671,959.6967178335415
169,pleia,3,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s44_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s44_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,83.90032079072316,769.4504294789047,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",22285,170,83.90032079072317,959.5244899690642
170,pleia,6,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s44_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s44_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,83.88149639745623,769.2777908364369,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",22280,171,83.88149639745623,959.3092051384676
171,pleia,1,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f0_s44_v1""]",outputs/matched_forecasting005/pleia_h1_f0_s44_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,111.88842870000008,1026.129563100003,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",29719,172,111.88842870000008,1279.609976100095
172,pleia,3,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f0_s44_v1""]",outputs/matched_forecasting005/pleia_h3_f0_s44_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,111.87336918538652,1025.9914521860287,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",29715,173,111.87336918538654,1279.4377482356176
173,pleia,6,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f0_s44_v1""]",outputs/matched_forecasting005/pleia_h6_f0_s44_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,111.8545447921196,1025.818813543561,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",29710,174,111.8545447921196,1279.2224634050212
174,pleia,1,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s45_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s45_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.93856703201996,513.0129899572612,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14858,175,55.938567032019954,639.7404026008686
175,pleia,3,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s45_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s45_v1,True,"new scoped authorization, dataset-unit freeze and readiness; generalized runner exists; no further run authorized now",10,55.9272723960598,512.9094067717805,"four measured matched units (3 temperature horizons + energy h1), min/max model-phase sum x fit-row ratio x [0.5,3]; excludes prep/I/O/audit",14855,176,55.9272723960598,639.6112317025106
