priority,dataset,horizon,outer_fold,model_seed,models,argv,output,command_exists,prerequisite,learned_fit_invocations,scenario_low_model_seconds,scenario_high_model_seconds,estimate_basis,fit_n,original_priority,updated_low_model_seconds,updated_high_model_seconds
151,pleia,3,2,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s42_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.9272723960598,512.9094067717805,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14855,152,55.94421435000004,512.9094067717805
152,pleia,6,2,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s42_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.90844800279286,512.7367681293127,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14850,153,55.92538425429152,512.7367681293127
153,pleia,1,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s42_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.91538030533671,769.5885403928788,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22289,154,83.94080064942113,769.5885403928788
154,pleia,3,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s42_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.90032079072316,769.4504294789047,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22285,155,83.92573657285432,769.4504294789047
155,pleia,6,1,42,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""42"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s42_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s42_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.88149639745623,769.2777908364369,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22280,156,83.9069064771458,769.2777908364369
156,pleia,1,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s43_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.93856703201996,513.0129899572612,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14858,157,55.95551240742515,513.0129899572612
157,pleia,3,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s43_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.9272723960598,512.9094067717805,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14855,158,55.94421435000004,512.9094067717805
158,pleia,6,2,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s43_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.90844800279286,512.7367681293127,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14850,159,55.92538425429152,512.7367681293127
159,pleia,1,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s43_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.91538030533671,769.5885403928788,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22289,160,83.94080064942113,769.5885403928788
160,pleia,3,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s43_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.90032079072316,769.4504294789047,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22285,161,83.92573657285432,769.4504294789047
161,pleia,6,1,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s43_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.88149639745623,769.2777908364369,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22280,162,83.9069064771458,769.2777908364369
162,pleia,1,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f0_s43_v1""]",outputs/matched_forecasting005/pleia_h1_f0_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,111.88842870000008,1026.129563100003,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",29719,163,111.9223228722754,1026.129563100003
163,pleia,3,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f0_s43_v1""]",outputs/matched_forecasting005/pleia_h3_f0_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,111.87336918538652,1025.9914521860287,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",29715,164,111.9072587957086,1025.9914521860287
164,pleia,6,0,43,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""43"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f0_s43_v1""]",outputs/matched_forecasting005/pleia_h6_f0_s43_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,111.8545447921196,1025.818813543561,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",29710,165,111.88842870000008,1025.818813543561
165,pleia,1,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s44_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.93856703201996,513.0129899572612,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14858,166,55.95551240742515,513.0129899572612
166,pleia,3,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s44_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.9272723960598,512.9094067717805,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14855,167,55.94421435000004,512.9094067717805
167,pleia,6,2,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s44_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.90844800279286,512.7367681293127,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14850,168,55.92538425429152,512.7367681293127
168,pleia,1,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s44_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.91538030533671,769.5885403928788,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22289,169,83.94080064942113,769.5885403928788
169,pleia,3,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s44_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.90032079072316,769.4504294789047,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22285,170,83.92573657285432,769.4504294789047
170,pleia,6,1,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s44_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.88149639745623,769.2777908364369,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22280,171,83.9069064771458,769.2777908364369
171,pleia,1,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f0_s44_v1""]",outputs/matched_forecasting005/pleia_h1_f0_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,111.88842870000008,1026.129563100003,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",29719,172,111.9223228722754,1026.129563100003
172,pleia,3,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f0_s44_v1""]",outputs/matched_forecasting005/pleia_h3_f0_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,111.87336918538652,1025.9914521860287,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",29715,173,111.9072587957086,1025.9914521860287
173,pleia,6,0,44,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""44"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f0_s44_v1""]",outputs/matched_forecasting005/pleia_h6_f0_s44_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,111.8545447921196,1025.818813543561,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",29710,174,111.88842870000008,1025.818813543561
174,pleia,1,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s45_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.93856703201996,513.0129899572612,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14858,175,55.95551240742515,513.0129899572612
175,pleia,3,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s45_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.9272723960598,512.9094067717805,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14855,176,55.94421435000004,512.9094067717805
176,pleia,6,2,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s45_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.90844800279286,512.7367681293127,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14850,177,55.92538425429152,512.7367681293127
177,pleia,1,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s45_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.91538030533671,769.5885403928788,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22289,178,83.94080064942113,769.5885403928788
178,pleia,3,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s45_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.90032079072316,769.4504294789047,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22285,179,83.92573657285432,769.4504294789047
179,pleia,6,1,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""1"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f1_s45_v1""]",outputs/matched_forecasting005/pleia_h6_f1_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.88149639745623,769.2777908364369,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22280,180,83.9069064771458,769.2777908364369
180,pleia,1,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f0_s45_v1""]",outputs/matched_forecasting005/pleia_h1_f0_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,111.88842870000008,1026.129563100003,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",29719,181,111.9223228722754,1026.129563100003
181,pleia,3,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f0_s45_v1""]",outputs/matched_forecasting005/pleia_h3_f0_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,111.87336918538652,1025.9914521860287,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",29715,182,111.9072587957086,1025.9914521860287
182,pleia,6,0,45,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""0"", ""--model-seed"", ""45"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f0_s45_v1""]",outputs/matched_forecasting005/pleia_h6_f0_s45_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,111.8545447921196,1025.818813543561,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",29710,183,111.88842870000008,1025.818813543561
183,pleia,1,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f2_s46_v1""]",outputs/matched_forecasting005/pleia_h1_f2_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.93856703201996,513.0129899572612,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14858,184,55.95551240742515,513.0129899572612
184,pleia,3,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f2_s46_v1""]",outputs/matched_forecasting005/pleia_h3_f2_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.9272723960598,512.9094067717805,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14855,185,55.94421435000004,512.9094067717805
185,pleia,6,2,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""6"", ""--outer-fold"", ""2"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h6_f2_s46_v1""]",outputs/matched_forecasting005/pleia_h6_f2_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,55.90844800279286,512.7367681293127,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",14850,186,55.92538425429152,512.7367681293127
186,pleia,1,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""1"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h1_f1_s46_v1""]",outputs/matched_forecasting005/pleia_h1_f1_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.91538030533671,769.5885403928788,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22289,187,83.94080064942113,769.5885403928788
187,pleia,3,1,46,persistence|xgboost|attention_lstm,"[""C:/cfs_venv/Scripts/python.exe"", ""-B"", ""-m"", ""src.matched_forecasting005"", ""run"", ""--matrix"", ""outputs/amendment005/support_design_v1/experiment_matrix.csv"", ""--dataset"", ""pleia"", ""--horizon"", ""3"", ""--outer-fold"", ""1"", ""--model-seed"", ""46"", ""--out"", ""outputs/matched_forecasting005/pleia_h3_f1_s46_v1""]",outputs/matched_forecasting005/pleia_h3_f1_s46_v1,True,separate scoped authorization; fresh protocol/readiness and current-source identity; no implementation blocker in matched runner,10,83.90032079072316,769.4504294789047,"same-dataset measured model phases / fit rows; min/max across measured horizons x [0.5,3]; no operational timings",22285,188,83.92573657285432,769.4504294789047
